distance_to_goal,angle_to_goal,shot_x,shot_y,body_part,shot_type,play_pattern,is_penalty,is_free_kick,is_header,is_foot,is_first_time,under_pressure,is_one_on_one,is_open_goal,is_set_piece,is_goal,match_id,competition_name,season_name,minute,second,outcome,statsbomb_xg
14.75182721733142,22.225737129925378,108.6,44.3625,left_foot,open_play,regular_play,0,0,0,1,0,0,0,0,0,0,3857271,FIFA World Cup,2022,83,5,Blocked,0.0776978
8.000478501314781,49.16390114998748,112.0,34.9125,right_foot,open_play,from_free_kick,0,0,0,1,1,0,0,0,1,1,3857271,FIFA World Cup,2022,89,1,Goal,0.6262809
12.325082403375642,25.683422671980054,110.9,26.6875,right_foot,open_play,regular_play,0,0,0,1,0,0,1,0,0,0,3857271,FIFA World Cup,2022,97,41,Saved to Post,0.35130003
12.0,33.92341177306582,108.0,35.0,right_foot,penalty,other,1,0,0,1,0,0,0,0,1,1,3857271,FIFA World Cup,2022,102,30,Goal,0.7835
22.21127247592987,14.617403370519082,102.9,20.825,right_foot,open_play,from_kick_off,0,0,0,1,0,0,0,0,0,0,3857296,FIFA World Cup,2022,0,8,Off T,0.03397081
18.16715786797704,18.768786282425616,105.3,24.325,right_foot,open_play,from_free_kick,0,0,0,1,0,0,0,0,1,0,3857296,FIFA World Cup,2022,9,7,Blocked,0.05519996
9.914761721796443,14.501001012263655,117.0,25.55,right_foot,open_play,from_free_kick,0,0,0,1,0,0,0,0,1,0,3857296,FIFA World Cup,2022,10,51,Blocked,0.020840297
15.73305139666174,24.830488289890656,105.2,29.6625,right_foot,open_play,from_counter,0,0,0,1,1,1,0,0,0,0,3857296,FIFA World Cup,2022,12,56,Off T,0.1934709
27.6623192492965,14.88542850530734,92.7,30.5375,right_foot,open_play,regular_play,0,0,0,1,0,0,0,0,0,0,3857296,FIFA World Cup,2022,24,50,Blocked,0.025340356
20.41789962263504,20.12576640545518,99.8,32.025,left_foot,open_play,from_throw_in,0,0,0,1,0,0,0,0,0,0,3857296,FIFA World Cup,2022,32,19,Blocked,0.054300383
8.100935516963455,47.54874301336543,112.2,37.1875,head,open_play,from_throw_in,0,0,1,0,0,1,0,0,0,0,3857296,FIFA World Cup,2022,32,28,Off T,0.104244776
8.626268022731495,20.40001509524832,116.9,43.05,left_foot,open_play,regular_play,0,0,0,1,1,0,0,0,0,0,3857296,FIFA World Cup,2022,41,14,Wayward,0.108029366
28.045902664203904,13.36740479025889,94.9,22.4875,left_foot,open_play,regular_play,0,0,0,1,0,0,0,0,0,0,3857296,FIFA World Cup,2022,44,42,Off T,0.024362085
11.632390124131842,34.62392701004841,108.5,33.25,head,open_play,from_throw_in,0,0,1,0,0,0,0,0,0,0,3857296,FIFA World Cup,2022,48,47,Wayward,0.08771692
19.668856251699033,18.32698539531536,103.1,45.0625,right_foot,open_play,from_throw_in,0,0,0,1,1,0,0,0,0,0,3857296,FIFA World Cup,2022,48,56,Off T,0.041306578
21.67063465268149,17.038043109943846,100.9,24.7625,left_foot,open_play,from_corner,0,0,0,1,1,0,0,0,1,0,3857296,FIFA World Cup,2022,47,54,Wayward,0.026916144
5.657351412100895,44.518756589183724,117.5,29.925,head,open_play,from_corner,0,0,1,0,0,1,0,0,1,0,3857296,FIFA World Cup,2022,48,2,Saved,0.1189759
18.668489494332416,19.375462690142438,103.9,25.55,right_foot,open_play,from_keeper,0,0,0,1,0,0,0,0,0,0,3857296,FIFA World Cup,2022,49,15,Saved,0.07960723
25.632063050991427,16.053014087655136,94.7,30.8875,left_foot,open_play,from_corner,0,0,0,1,0,0,0,0,1,0,3857296,FIFA World Cup,2022,49,54,Off T,0.024012579
20.195950243798872,19.51535919893062,100.9,28.4375,left_foot,open_play,from_goal_kick,0,0,0,1,0,1,0,0,0,0,3857296,FIFA World Cup,2022,50,38,Off T,0.048855886
19.504106138195624,21.15282118620315,100.6,32.9875,left_foot,open_play,regular_play,0,0,0,1,1,1,0,0,0,0,3857296,FIFA World Cup,2022,53,8,Saved,0.10219261
18.29665696923895,18.15916298610756,105.6,46.2875,left_foot,open_play,from_throw_in,0,0,0,1,0,1,0,0,0,0,3857296,FIFA World Cup,2022,53,42,Saved,0.071706615
7.894390809302517,47.12904973317262,112.8,31.7625,right_foot,open_play,from_keeper,0,0,0,1,0,0,0,0,0,0,3857296,FIFA World Cup,2022,59,47,Blocked,0.09935363
10.315226912191507,36.20168884856076,110.7,39.4625,right_foot,open_play,from_keeper,0,0,0,1,1,1,0,0,0,0,3857296,FIFA World Cup,2022,59,49,Post,0.19960539
7.140476612243757,53.3413675178297,113.1,36.8375,head,open_play,regular_play,0,0,1,0,0,0,0,0,0,0,3857296,FIFA World Cup,2022,61,50,Off T,0.30245224
13.328751817030728,30.6549856605891,106.7,34.125,right_foot,open_play,from_free_kick,0,0,0,1,0,0,0,0,1,0,3857296,FIFA World Cup,2022,67,9,Saved,0.07160131
19.60184940254363,9.083964080365558,111.9,52.85,right_foot,open_play,from_goal_kick,0,0,0,1,1,1,0,0,0,0,3857296,FIFA World Cup,2022,68,11,Saved,0.0061408128
8.00867693504989,46.86968260398039,112.6,31.9375,head,open_play,from_corner,0,0,1,0,0,1,0,0,1,0,3857296,FIFA World Cup,2022,77,41,Blocked,0.07045005
14.887541981468935,18.466036097976236,110.5,46.4625,right_foot,open_play,from_corner,0,0,0,1,1,0,0,0,1,0,3857296,FIFA World Cup,2022,86,9,Blocked,0.04308796
5.595142982980866,61.46634014592336,115.5,38.325,left_foot,open_play,from_corner,0,0,0,1,0,0,0,0,1,0,3857296,FIFA World Cup,2022,86,9,Off T,0.4909717
3.5130337672729475,93.17040740972595,117.4,32.6375,other,open_play,regular_play,0,0,0,0,0,0,0,0,0,0,3857296,FIFA World Cup,2022,89,41,Saved,0.5721495
20.937421641644423,18.47716303785983,100.6,27.125,left_foot,open_play,from_throw_in,0,0,0,1,0,0,0,0,0,1,3857274,FIFA World Cup,2022,5,3,Goal,0.059259485
15.67043394421482,22.287622644857013,107.0,26.25,left_foot,open_play,from_free_kick,0,0,0,1,1,0,0,0,1,0,3857274,FIFA World Cup,2022,10,39,Blocked,0.062208217
25.266903376749596,16.443046843819882,94.8,33.1625,right_foot,open_play,from_throw_in,0,0,0,1,0,0,0,0,0,0,3857274,FIFA World Cup,2022,23,32,Blocked,0.030668529
9.205195543821983,39.028115853091016,112.1,30.275,left_foot,open_play,regular_play,0,0,0,1,1,0,0,0,0,0,3857274,FIFA World Cup,2022,26,56,Wayward,0.069653474
24.182667475901003,13.956616573784208,100.6,20.5625,right_foot,open_play,regular_play,0,0,0,1,0,0,0,0,0,0,3857274,FIFA World Cup,2022,31,53,Saved,0.029882463
11.992608400594092,28.81117116737658,110.2,41.9125,head,open_play,from_free_kick,0,0,1,0,0,1,0,0,1,0,3857274,FIFA World Cup,2022,46,49,Blocked,0.024015462
22.943898971186222,15.472311880475647,100.6,47.25,right_foot,open_play,from_corner,0,0,0,1,1,1,0,0,1,0,3857274,FIFA World Cup,2022,47,48,Blocked,0.022953799
8.767562731455076,42.693839663334735,112.0,38.5875,left_foot,open_play,from_corner,0,0,0,1,0,0,0,0,1,0,3857274,FIFA World Cup,2022,47,49,Wayward,0.18923391
17.303255654644882,19.972743554438335,105.8,25.1125,left_foot,open_play,regular_play,0,0,0,1,0,0,0,0,0,0,3857274,FIFA World Cup,2022,48,43,Saved,0.08083876
4.331732476734915,79.6105623959163,116.0,33.3375,right_foot,open_play,from_counter,0,0,0,1,1,0,0,1,0,1,3857274,FIFA World Cup,2022,48,44,Goal,0.790909
18.132433820367304,22.67366303913198,102.0,32.8125,right_foot,open_play,from_throw_in,0,0,0,1,1,0,0,0,0,0,3857274,FIFA World Cup,2022,58,46,Blocked,0.09564507
19.26630802722722,17.913246329902087,104.2,46.025,left_foot,open_play,from_throw_in,0,0,0,1,0,0,0,0,0,0,3857274,FIFA World Cup,2022,58,48,Post,0.046335444
15.002416472022105,27.260103512762274,105.1,33.25,left_foot,open_play,regular_play,0,0,0,1,1,1,0,0,0,0,3857274,FIFA World Cup,2022,63,19,Wayward,0.13418972
